id,name,zipcode,categories,pickup,delivery,price_range,rating
wt2KkurQF6nGv-KPdYjYmA,Doty's Tacos,90249,"mexican, food trucks",0,0,$,4
dO2HXszNsoPvNaixycqNDA,Bill's Taco House #3,90047,"tacos, burgers, fast food",0,0,$,4
kGK8LGVGs-5k6LYgc-Dghw,Taco Fiesta,90065,"mexican, american (traditional)",0,1,$,4.5
RYbEQjxxpJhRzvr_OWTEhA,In-N-Out Burger,91206,"burgers, fast food",0,0,$,4
3N786VmrPN2TKHsGM78nsQ,VIP Chinese Restaurant,90005,"chinese, seafood, noodles",1,1,$,3
fxlD3KE4oHQNOQoE-Z6Wzg,88 Restaurant,90057,korean,0,1,$,4.5
_9eQldnHu-amupjQx7_u4A,El Guanaco Restaurant,90038,salvadoran,0,1,$,4.5
Epw7_z4R-xenD8YOIVn5ag,Boulon Coffee,90067,"breakfast & brunch, coffee & tea",0,0,$,4
1I4mwprZu2hLDzQ-IHuxow,Charlie's Coffee Shop,90036,"coffee & tea, breakfast & brunch, burgers",1,1,$,3.5
i_UDrGotkP3GD3tkTT9Dqg,I Love Boba,90006,"coffee & tea, juice bars & smoothies, bubble tea",0,1,$,3.5
K5NSGMNeo8gFiu6XoAMjIQ,La Flor Blanca Salvadoreña,90007,"salvadoran, breakfast & brunch, soup",1,1,$,3.5
T5l5PMGTTz-eE6f1crI23w,Chiquis Tacos,90004,"mexican, food stands",0,0,$,4.5
Si0Lyewd1nkUBhLTpRbhgw,Restaurante Salvadoreño Cabañas,90015,"tapas/small plates, imported food, salvadoran",0,1,$,4
6H9_Gigu0wriUfB55Q21dA,SAY's Raspados de Frutas Naturales,90006,"shaved ice, juice bars & smoothies, ice cream & frozen yogurt",0,0,$,4.5
rjz50w0fVSWyTpepJZOmBA,Alex Food's: Cemitas Poblanas,90064,"food trucks, tacos, caterers",0,0,$,4.5
diSCx5nUChECtmL1Ys0Z-w,New York Bakery,90005,bakeries,1,1,$,4
1vqr4x1-q7grL7ue6y3yIw,Deshi Food & Groceries,90020,"grocery, indian, pakistani",0,0,$,3.5
X0uDdyc0qh1wRwi6STzC2Q,El Charro Restaurant,90017,mexican,1,1,$,3.5
oO76XpHIGnWxi2kXcC05zw,Kneady,90046,"desserts, food delivery services, caterers",0,0,$,5
jDkDrZ5PF7CSolAIfaQUrg,Tacos La Morenita,90065,"tacos, food stands",0,0,$,5
0aRswKz4uGUN2jZA04bBNw,Mitsuru Sushi & Grill,90012,"japanese, sushi bars, comfort food",0,1,$,3.5
f0d9MAI1Lx3LUDAXwD9huA,Lucky Deli by Crispy Pork Gang,90012,"chinese, thai, seafood",1,1,$,3.5
JM-pxwh9hfFZ14y2wrG2Jg,Reno's Pizzeria & Restaurant,91604,pizza,1,1,$,4
RPlpi0SE_WncYFAWseYulQ,Hot Dogs Depot,91204,"hot dogs, sandwiches",0,1,$,5
EzstcuNUD06nlmIx7wAWlg,New China Mongolian Bbq,90008,"chinese, mongolian, barbeque",0,0,$,4.5
gxEO_D3K8_p7_K3ki79CRA,Gelati,91204,"gelato, acai bowls, creperies",1,1,$,5
GA_o5UVZBqXWezE1uYClng,Colburn Café,90012,"american (new), breakfast & brunch, cafes",0,0,$,3.5
9da1jwrQKNdt3zJGO_7AXw,Chick-fil-A,90028,"fast food, chicken shop, salad",0,1,$,3.5
tAXE0EVS8mJPXhG2HWf-Yg,Tacos Listo,90007,"mexican, street vendors",0,0,$,4.5
OP8Ha66eR18LuTa9nH52jA,Valerio V Family Bake Shop,90029,"bakeries, filipino",0,1,$,3.5
bz9XhwfMgWQNyJ7fWqkEPw,Yogurtland,90010,ice cream & frozen yogurt,1,1,$,3.5
eotbWLCgZJ0Z5wKhSFiOww,Tacos El Unico,90007,mexican,1,1,$,3.5
fqYODriMt8nF-WpiG-HEkA,Cha Cha Lounge,90039,"lounges, american (new)",0,0,$,3.5
mHVeltzud4u8V3Gt6a7vLA,Anny's,90211,"coffee & tea, juice bars & smoothies",0,1,$,4.5
j7zBQ2dfP5QDVH8n33X9cg,Qin West Noodle,90007,"chinese, noodles",0,1,$,3.5
yYrxn0I_5br8X1YpB7i3FA,Aurelia's Restaurant And Catering,90004,filipino,0,0,$,4.5
pmJWaHSBQIUypQYAHx8p0A,Oki Dog,90046,"hot dogs, fast food",0,0,$,3
jHNQ9lEP5XKmdvxmH7BsuA,Tacos El Morro,90023,tacos,0,0,$,4.5
tLipkKINuHrgFFi-CJ-Bbg,California Donuts,90028,"donuts, coffee & tea, sandwiches",1,1,$,3.5
wd-gOx9PaPudJziGyQeeRg,Twin Castle,91602,"coffee & tea, burgers, american (traditional)",1,1,$,4.5
Lucc8Er7O8BGBfRTkAi56Q,El Taco Feliz,90065,"mexican, food stands",0,1,$,4.5
fvT_PeRn1_HnQaW-ocDmOw,Quickie's Pizza & Subs,91604,"pizza, cheesesteaks, burgers",1,1,$,4
1z1R4HpYDERzGMzz09xeSQ,Fish Only Restaurant,90033,"seafood, fish & chips",0,0,$,4
dPWTy6U56fL8Vis7w3MTDw,Los Burritos,90028,mexican,1,1,$,3.5
3baHJC1ldnQ1fmMj0lG2Zw,El Sonsonateco,90018,"salvadoran, empanadas",0,0,$,4.5
cvDVSvtqJxSbCw-M85hlnw,Ideology Coffee,91203,"coffee & tea, breakfast & brunch, sandwiches",1,1,$,4.5
K11cdNvddnD7QssoqJYk2w,Cocina Cilantro,91203,"mexican, vegetarian",1,1,$,4
l-NrEOJODP3j533NbzDX7g,It's Boba Time,90028,"juice bars & smoothies, bubble tea, acai bowls",1,1,$,3.5
yd0wUTFGSmkhgYEj-qfBWA,Papillon International Bakery,91204,bakeries,1,1,$,4
YAFu4XlShq-Cy-kAWPvXeA,Benito's Taco Shop,90048,mexican,1,1,$,3.5
apSj6-Fhi3BIou24vfIiDA,Donuts USA,90066,"donuts, coffee & tea, bagels",0,0,$,4.5
x88-aa_8pHxnfjj7fk7bHQ,The Good Cake Company,90301,"bakeries, desserts",0,1,$,4.5
zNkJG9Hd74blhJ6JBIFY0Q,City Tacos,90089,mexican,0,0,$,4
xYfhSuGgWngxa-WkhmR1KQ,The As Crepes,90037,"desserts, caterers",0,1,$,4.5
HA6Dvc37tyvGP60ii964VA,Tacos Lupita,90031,mexican,0,0,$,4.5
o1VLOXCBKjDGua1SymH_6g,Ten Ren's Tea Time,90012,"coffee & tea, bubble tea",0,0,$,3.5
yoYP0KUPFRnxT1qMnOaIgg,Whipp'd LA,90028,"ice cream & frozen yogurt, shaved ice",1,1,$,3.5
3LiIlMn3Zi8nRbM8IbIPAQ,Tumby's Pizza,90006,pizza,1,1,$,4
xjtuHD3-hHe2M_oYsP5GcA,Viva Taco Azteca Original,91342,"food trucks, mexican",0,1,$,4.5
MmECJHdNp7TugM4VWLZ8_g,Keung Kee BBQ,90012,chinese,1,1,$,4
2h9de69E9KsUSYbf26ENSw,Que Ricos!,90029,mexican,1,0,$,3
PRb-eI7uG6j7hhIflIG24w,Blaze Pizza,91210,"pizza, salad, fast food",1,1,$,4
H7NLpkqnvEhAGY8w9KTlCg,Viking Pizza and Kabob,91204,"pizza, mediterranean, sandwiches",1,1,$,4.5
fiNsYM1eA1oxred22tfpjA,Marielas Taco,90026,mexican,0,1,$,4
7Q-F_lH7--VlnqaG1v3-6g,Cobblermania,90047,"desserts, street vendors",0,0,$,5
MkIjTdpUqb_gQOGADMuCdA,Flaming Lava Grill,91403,"food trucks, barbeque, salad",0,1,$,5
Yehkh24xjl93EQO2ixVpsQ,Lenzini's Pizza,91601,"pizza, italian, gluten-free",1,1,$,4
QjhDHm8-oiFxpZUe4kwfEw,JAMZ Creamery,90301,ice cream & frozen yogurt,1,1,$,4.5
dbevQGDGb-MEZUuXCBWxYg,Fosters Freeze,90023,"ice cream & frozen yogurt, burgers, american (traditional)",0,0,$,4.5
rvTXqR45tGOGR-M8V5upyg,85°C Bakery Cafe-Downtown LA,90017,"coffee & tea, bakeries, patisserie/cake shop",0,1,$,3.5
jQRuQA8nPXjOM1bKo4isXQ,Fosters Freeze,90039,"ice cream & frozen yogurt, burgers, american (traditional)",0,1,$,4
5Wve9uKahRelyyNaTFDBAg,Than Huu Sandwich,90012,"vietnamese, juice bars & smoothies, sandwiches",0,0,$,4.5
P6duIgMehH2Dk4UR17jRyQ,Es Con Sabor West,90034,salvadoran,0,1,$,4
2ERfjyPeXT6_7MIQnxyJ5Q,La Troca Catracha,90010,"food trucks, honduran",0,1,$,4.5
BHpoT5kWDxDiQWNIOq-a4Q,El Porvenir Bakery,90018,bakeries,0,1,$,4
#NAME?,Javista Coffee - West Hollywood,90046,"coffee & tea, sandwiches, breakfast & brunch",0,0,$,5
GF2SpLm1C2ZzhY65l2eQFA,Schatzi’s Bakery & Cafe,91423,"cafes, bakeries",1,1,$,4.5
IdvKPkAnraeMMj3q17yUbA,Los Angeles Shave Ice Truck,90026,"ice cream & frozen yogurt, shaved ice, food trucks",0,0,$,4.5
9ZxnEb6IaQVJ1nMiaUQF-A,The Garbage Truck,90001,"food trucks, burgers, hot dogs",0,0,$,4
lTNm9bdW6c6YtuKKb1Lbuw,Thai Original BBQ,90029,barbeque,1,1,$,3
6cXIQA0RlvUuA8hU8qKpEw,Yum Yum Donuts,90038,"donuts, coffee & tea, sandwiches",1,1,$,3.5
oe_6ph-Sc_dZr4RIBkyqoA,King Taco,90015,mexican,0,1,$,3
XaZ_ELfr1AoNgJn0Hiy8Gw,Tacomiendo,90230,mexican,1,1,$,4
IMNhToLEq_TXRBaF90Xx5w,Mealsdotkom,90802,"specialty food, asian fusion, food delivery services",0,0,$,5
nIfhkt9Wnj4ZOflbhAOy5w,Las Delicias,90062,mexican,1,1,$,4
29w-gkYzF1WO-46o9x8b6w,Pho21,90005,vietnamese,1,1,$,2.5
7SF1ePvhJNf2bBSS0R83oA,La Flor Blanca Restaurant,90037,salvadoran,0,1,$,4
x7k1MbMu6akN0oZK1MUvTw,La Azteca,90039,mexican,0,1,$,4
_MkfB1-ZOPwiO-39HSjIKw,Pho 2000 Restaurant,90006,"vietnamese, asian fusion",0,1,$,3.5
Up8EK8_stoBppDOOZALNfw,Howard's Famous Bacon & Avocado Burgers,90034,"fast food, burgers",0,1,$,3.5
dAZMZ-zvuT4TLW4mwJGKgA,Tower Pizza,90045,"pizza, sports bars",1,1,$,4
VdPECNFGRzSWmCJEAJcJuQ,Cappucino's Moose's Juices,90048,"sandwiches, breakfast & brunch, juice bars & smoothies",0,1,$,4.5
UkTzek-wk_PUTIRqletZbg,DRNK coffee + tea,90027,"coffee & tea, bagels, patisserie/cake shop",1,1,$,3.5
jsBYgXptlSR7L6yT-PWNyA,Bahay Kubo Restaurant,90026,filipino,1,1,$,3.5
GrasU_iB87_RK6zD2wEHvQ,New India Sweets & Spices,90019,"indian, international grocery",1,1,$,3.5
7NoBS4Uou52X6SPUMwNZSg,Curson Café,90036,cafes,1,1,$,4
J3DZJIuPr59Hd4fSlVv18A,Armando's Hot Food,90028,"mexican, food trucks",0,0,$,4.5
ST6T1AMlU4x0XhP6oKASsQ,Pickford Market,90019,"grocery, beer, wine & spirits, delis",1,1,$,5
SgS2sRquHS6sEGc89jw4ug,El Abajeño,90230,mexican,0,0,$,4
9OKF6HVQp1TMkqf6syqZ1g,27th Street Bakery,90011,bakeries,1,1,$,4
0wlOzyGp3_skgNum2xEtXw,Comida,90042,"street vendors, caterers",0,0,$,5
AVjY2YHr2856Rml5jmDz7Q,The Burger Palace,90003,burgers,0,1,$,4
dcEY7sEa1ALOCaX8TQoNAg,La Michoacana Ricas Nieves,90301,ice cream & frozen yogurt,0,1,$,4.5
NoKYErEO07D0COkPenL10w,The Short Stop,90026,"dive bars, lounges, dance clubs",0,0,$,3.5
x0cEWLnL0iQWe6lvTwjSAQ,Casa De Cafe,90255,cafes,1,1,$,4
#NAME?,The Carbon Grill,90035,"mexican, asian fusion",0,1,$,4
jRXFFwVDMNPh4SOfrKqVaw,Club Tempo,90038,"dance clubs, gay bars, music venues",0,0,$,3
GTceYsBHfPPDxPTioAENhw,Seafood City Supermarket,90041,"filipino, seafood markets, international grocery",0,0,$,3.5
wfPL9HN8BKwk6Q5dDzIb0Q,Nayeb Kabab,90015,"persian/iranian, fast food, halal",0,1,$,4.5
H3hsiQAGOoWnWdyc9elpEg,Hamada-ya Bakery Santa Monica,90066,"bakeries, coffee & tea, bubble tea",0,1,$,4
5fHRx5_Zi6CJM0MFlOvH1g,Imperial Bakery,90007,"bakeries, ice cream & frozen yogurt",0,1,$,4
VlK70WlHut29D1rwtE3maA,Samosa House and Bharat Bazaar,90066,"indian, vegetarian, vegan",1,1,$,4
jNGPyPAWJgtvZ0zyadiNDA,Tom N Toms Coffee,90020,coffee & tea,1,1,$,3.5
ME4RuijNXAUSc1zLgPQCPQ,Ham & Eggs,90014,"bars, music venues",0,0,$,4
_MUHvGaBGxoFSADD0IqJ4Q,McDonald's,90005,"fast food, burgers, coffee & tea",0,1,$,2
AsSTn4ge_5JDnm2I6ZawgA,Tacos Super Gallito,90019,"food trucks, tacos",1,1,$,3
2w7pMH5RBoZPDvluSTchTw,Lucky 7 Pizza,91204,"pizza, sandwiches, burgers",1,1,$,4
n9V1AJfYJWZQSOFOnFuUKw,Thai Ocean,90005,thai,0,0,$,3.5
JHg5Jr4simbBXpUIXIRIuw,Munchies,90035,"candy stores, kosher, chocolatiers & shops",0,1,$,4
RstAhLeSSp1G8wWh092_CQ,Thai Rama,91202,"thai, seafood, soup",1,1,$,4
8UZlHJdR_C4VK4F4G0GL9Q,Chipotle Mexican Grill,90004,"mexican, fast food",1,1,$,2.5
giGzdXDd1FLcRPqiyPKCgw,A-1 Burgers,90008,"burgers, hot dogs",0,0,$,4
a9E_R4-VgT24Qj7cqOBXkQ,Jersey Mike's Subs,90019,"sandwiches, fast food, delis",1,1,$,3.5
Uk0FK5X2ozne1JF6UuUUsw,Panaderia El Salvador,90004,"bakeries, salvadoran",0,1,$,4
gTSycxVvTgySbLFLuUogkQ,Cascada Refrescante,90011,"juice bars & smoothies, ice cream & frozen yogurt",0,1,$,4
e2PffEXtf9sjbfeIja9rqg,El Migueleno Restaurant,90007,salvadoran,0,1,$,4
c8ZUIJaNjGsR6N7MaD7CEA,Philz Coffee,91604,"coffee & tea, breakfast & brunch",0,1,$,4.5
syTxG8mBUsdhbAIFlvoW1g,Tacos Gavilan,90037,mexican,1,1,$,3.5
hkiDk5vgVio0KZ3MI9zwaw,Yet Gol,90006,korean,0,1,$,3.5
ZiHMlsGUV9lFd8VIJkCVpg,Subway,90006,"fast food, sandwiches",1,1,$,4
pVOI_r7_5lGXNB-Mzmqtlw,The Kobbler King,90016,"desserts, caterers, bakeries",1,1,$,3.5
6UdxQsYFd1-LUKFtx3jZQQ,Thai Taste Restaurant,90039,thai,1,1,$,4
EVyQYZED4of_UhH351OvQA,Jerry's Market,90232,delis,0,1,$,4.5
MS2_MmU40l6eqbcQ-vHjtA,Placita Cafe,90012,"mexican, juice bars & smoothies",0,1,$,4
ohHAqz9VUXBiBLoEmGzCng,Taco Azteca Original,91205,"mexican, food stands",0,1,$,4
q0cpLlMpN8Py_MgCQmrf9Q,Foodies Cafe,90067,"cafes, korean, american (traditional)",0,1,$,4.5
xPLtv8UrLEiAg9IR9sEtDw,Victoria's Tacos & Grill,91204,mexican,1,1,$,4
jGYxBJxOCTwTCWwnv6Uu5w,Alameda Tacos,90058,"street vendors, mexican",0,0,$,5
MdMMQUfEUKjzaScNtm_VDQ,La Nueva Flor Blanca,90004,latin american,1,1,$,4
XAfufp062GrYgG7Mwq1Naw,Plaza,90038,"gay bars, dance clubs",0,0,$,4
IvWIC91913CF56rp2m27Ag,Ciccero's Pizza,90035,"pizza, italian",1,1,$,4
ZNL76QlAzJjYjBc6ALM5Gg,Tacos Arizas,90026,"mexican, food trucks",0,0,$,4
AfK44brZi9-55939-jrX5w,El Chalateco,90007,restaurants,0,0,$,4.5
xLHQaUntHqPPICylc4Z7Sg,Food Picnic Day,90006,"korean, food stands",0,0,$,4
X9XZ5t32JrTjAjDuq3Huvw,It's Boba Time - LACC,90029,"bubble tea, juice bars & smoothies, acai bowls",0,0,$,4
NPtWzsUjPA-3r_m1AqC2oQ,The Pizza Press,91601,"pizza, salad",1,1,$,4
GyGb_TNmgzV3nEt0ZuYszw,Wienerschnitzel,90019,"hot dogs, fast food, sandwiches",1,1,$,2.5
vaKz8-v2qPByFOoRAOuM_Q,Taco Bravo,90015,mexican,0,1,$,4.5
Blb0Eso-wdKdBkqr80UHdA,Tacos Los Guichos,90003,"food stands, mexican",0,0,$,4
MUcA8HZNolgOlgMr-1iRQg,Amigos Donuts,90255,"donuts, ice cream & frozen yogurt, sandwiches",0,1,$,4.5
O4Jn9Khwvdn5o2gJNXRxZw,Cake House,90020,bakeries,0,0,$,3.5
VcGJxwbC5A2kUf9NKT54Hw,El Ultimo Tren,90012,"food trucks, mexican, sandwiches",0,0,$,5
I2O6PdU_2XNCraZrGVhT4w,EL PATRON TACOS S&C,90020,"mexican, food trucks",0,0,$,4
0t16kNjrUmi82zI4anxlhg,Thai Fresh Cafe,90024,"thai, soup, noodles",1,1,$,3.5
iQh7bDgq5CKSoywFns4zEA,Angelino's Donuts,90026,"donuts, ice cream & frozen yogurt, sandwiches",1,1,$,4.5
M2-dpFdTuHxFW7AQo8ma4A,The Coffee Bean & Tea Leaf,90036,coffee & tea,1,1,$,4
0x43jcfb6_Z3ngy2ImBj9w,Vim Thai-Chinese Restaurant,90005,thai,0,1,$,3.5
XMpKtwMH7npWj14khHoFsQ,L.A. Taco House,90018,"american (traditional), food stands, fast food",0,0,$,3.5
0MN-gzeV_6cixnU92FC7Hg,King Taco,90065,mexican,0,1,$,3
cU7dEooTJT5NmDt885yftA,Yayo Taco,90012,mexican,1,1,$,4.5
aGMNfep4WtMi3hSu4-vXAQ,Starbucks,90028,coffee & tea,0,1,$,3
1E_ahGSjZlnRORRG6evcwQ,Bahay Natin Food Mart,90034,"filipino, international grocery",0,0,$,4.5
ma-i5PemAhof-6EzbttyXA,Tango Mango Ice Truck,90015,"ice cream & frozen yogurt, food trucks",0,0,$,4.5
WoJ4uoN4pqKyyHFqVcy2bA,Tacos Chapulin,90066,"tacos, street vendors",0,0,$,4.5
Kt8EZeAQCcKbNO3Oa-FOYg,Fratelli's Pizza,90020,"pizza, italian",1,1,$,3.5
2gowfKE-EviO3BIjxHP9Iw,Gorditas Lupita,90065,"food trucks, tacos",0,0,$,4.5
pkfizSmxGlsPxUjhKSEbfA,Señorita's Tamales,90034,"mexican, pop-up restaurants",0,0,$,5
NWSjS_LbNcC_x1w02jCLwA,Jung Won Paik's Noodle House,90006,"chinese, noodles, korean",0,1,$,4
6pE_mCteXQ0VkMP0Zv2V_g,Tumby's Pizza,90301,"pizza, italian, chicken wings",1,1,$,4
u64vv9cYWDA3IKB5ypb-iQ,J & F Ice Cream Shop,90033,"ice cream & frozen yogurt, sandwiches, juice bars & smoothies",0,1,$,5
R1LQnALS6rJZY8NVNaaZkw,Bento Ya,90013,japanese,1,1,$,3
BbUbfewbViDaZ_TcMWsG6Q,El Buen Gusto Restaurant,90039,salvadoran,1,1,$,3.5
_MuX85YkqMNSJrl4N-p7UA,Baskin-Robbins,90007,"desserts, ice cream & frozen yogurt, custom cakes",0,1,$,4
cb6TE24hBiUtRpD2ScFrYg,Antojitos Martin,90301,"mexican, desserts, juice bars & smoothies",1,1,$,4
KSd_-leHnkPID-w0ig1aJQ,American Deli,90043,"chicken wings, fast food, delis",0,0,$,4.5
YZ6XwD_ybaJ4ef0oGYGCYg,SushiStop Studio City,91604,"sushi bars, japanese",1,1,$,3
xJvJhzSbNJ5EWmATrxZXng,The Surfer Taco Truck,90015,"food trucks, street vendors",0,0,$,4
cYcNYyqchuOy_y-jiBKF0g,Churro Boss,91754,"desserts, food trucks, ice cream & frozen yogurt",0,0,$,4.5
87JbRxFlDhfZMTzN8SOI0A,Babushka Grandma's Deli,91607,"delis, ukrainian",1,1,$,4.5
2-uo042ZMl5Sy6h43biY-Q,Mel's Bakery & Cafe,90062,"american (new), southern, breakfast & brunch",0,0,$,4
0TvHpqY-A27eNMuUz7fuJg,Fernanda's NY Pizza,91604,"pizza, sandwiches, italian",1,1,$,4
cNsX6Tn4nWTqV2l0QpuUTw,Mi Pueblo Salvadorian Restaurant #1,90001,"mexican, breakfast & brunch, salvadoran",0,1,$,4.5
nozEokhAgsnfHAm5VxGN9A,Philz Coffee,90232,"coffee & tea, breakfast & brunch",0,0,$,4
EAcTJ5qWCnZEFOp5Nfvxfw,Mama's Chicken and Market,90043,"comfort food, chicken shop",0,1,$,3.5
HgO37Kca69Pm1C_K5slQ_w,Tacos Los Gueros,90023,"mexican, food trucks",1,1,$,4.5
2DJz-ygvMuAk_-zmKsVxow,Sweets On Wheels,90255,desserts,0,0,$,4.5
lwQFTLQJIughwwZy6VF1dw,El Ostion Taco Truck,90015,"mexican, food trucks",0,0,$,4.5
SHC6QgCkPEMrcIF368fZxQ,Bluestone Lane,91604,"coffee & tea, gluten-free, breakfast & brunch",1,1,$,4
FFJSYqOSSOaNChtabVRxIw,Zen Bakery,90064,bakeries,0,1,$,4.5
EoEfWLkzCZURcPgyFAqbJA,Don Lencho Restaurant,90044,salvadoran,0,1,$,4
eFBcReqfnKevi8v20EP5SQ,Sabores De Oaxaca,90034,mexican,0,1,$,3.5
6hf7Ju4aJ9zOrh4O7lfO2g,El Ruby Cafe,91204,mexican,0,0,$,4.5
Cy1xvOG66kPxJcZeJ65Jrw,Troy Burgers #8,90042,"burgers, breakfast & brunch, mexican",0,1,$,3.5
cf7niqvPU620lKbEvzVaWg,Starbucks,90038,coffee & tea,0,1,$,3
Fh4xAos-tBZP2Xs0Mg-qyQ,The Coffee Bean & Tea Leaf,90010,coffee & tea,1,1,$,3
FfURzF-ilKQE7MIR4ckY2g,King's Thai Food,90038,"thai, noodles",1,1,$,3.5
yE2lmUXi-cfDY1gDhNpMdA,India Sweets & Spices,90039,"indian, grocery, vegetarian",1,1,$,3.5
gwqfDRVUOOQGmcRY62kCxQ,Kasturi Halal Meat & Grocery,90020,"indian, halal, bangladeshi",1,1,$,4
1daEnLjQwZoIFhUXP9r3Tw,Tierra Mia Coffee,90255,"coffee & tea, latin american",0,1,$,4
Sl0ELORkF2nLVYGTN9WSRA,Valley Swirl Ice Cream,90036,"ice cream & frozen yogurt, bubble tea, desserts",0,0,$,4.5
#NAME?,Adrians Taco Trailer,90021,"mexican, food trucks",0,0,$,4.5
bSDtdDmKY8v0IB5JNzIYAg,Original Tommy's World Famous Hamburgers,90041,"burgers, fast food",1,1,$,3.5
V5CUd9ZL9ZZEI4v1c4S61g,Danny's Tacos,90015,"food trucks, tacos",1,1,$,3.5
-6U73hWbFDVznD8tVzyBQg,Tumby's Pizza,90018,"pizza, italian",1,1,$,3.5
-8C4roqAL2QsFPzFJ_me9g,Hungry Harold's,90043,american (traditional),1,1,$,4.5
H8G0X4TtpPQH0CaXLpXZrA,Jean's Ice Cream,90044,ice cream & frozen yogurt,0,0,$,4.5
6qgkl8eHaJ8DoRq0iFMLyw,Taqueria El Tapatio,91205,mexican,0,1,$,4
boiwVvlw8u9nZ3szhiP2Cg,WaBa Grill,90029,"fast food, asian fusion",1,1,$,3.5
BO9fCPpE2QGFSoB4c_ovsQ,Lupita's Hot Dogs,90013,"food trucks, hot dogs, tacos",0,0,$,5
abv-O81T4lmr5aRd9lNmjw,Merci Clement Truck,90001,"food trucks, gelato",0,0,$,4.5
wHVBHPhl3ThCvkf9ZC1PjA,La Señora de Los Tamales,90019,"street vendors, mexican",0,0,$,4.5
plkTsuBDc8Sx1aA05p6lQw,Blaze Pizza,90095,"salad, fast food, pizza",0,0,$,4.5
9bwjRfAJexB0So47YnWHow,Mama Minas Sweets & Treats,91311,"bakeries, vegan, gluten-free",1,1,$,5
ykYfS-D9_ZySbThpndYOug,Little Ongpin,90027,filipino,0,1,$,3.5
CuHDJ4h34T_gaMq50qPY3g,Pollo Mundial,90057,mexican,1,1,$,4
bo4WCoTbRspdKArl8mTWbg,Café 5901,90036,"coffee & tea, breakfast & brunch, sandwiches",1,1,$,4
PH3sasg6P3PzBqNbXh8XuQ,Tortas Ahogadas Los Primos,92703,"mexican, food trucks",1,1,$,4.5
vy-7LHhJW_0ajy5jROEC6g,El Cihualteco,90011,mexican,0,1,$,4.5
6dduXgKsy9V5u-TaWUFRvQ,Sunflower Baking,90064,bakeries,0,0,$,5
fNEExGY_PDXRqcLcd89low,Glendale Market,91202,"sandwiches, armenian, mediterranean",1,1,$,4.5
pfqo5iTmjoAziouSd3hT7A,Lupita's Meat Market,90018,"meat shops, grocery, mexican",0,0,$,4
lQUqEZ-yk9VgEw5WvY5-FA,Machos Tacos,90027,mexican,0,1,$,3.5
8yULNL97ea_9NsZwaw56nw,El Aji Cocina Peruana,90015,peruvian,1,1,$,4.5
548qvmtY5kwEUwZ_y9W8bQ,Joe's Pizza,90014,"pizza, italian",1,1,$,3.5
Dh9tcuK1cZfH1F6tXSpVig,Monte Carlo Bar,90020,dive bars,0,0,$,4
s-2RZEj5ZHO2ssFZMtI0fg,Kibitz Room,90046,"music venues, dive bars",0,1,$,4
Ox4-1_u4v4HiZzcxa3o4XA,Los Pochos,90255,"american (new), tacos",1,1,$,4.5
pSQgXQ-bLxdzyxQaWQxTKQ,Los Compadres Restaurant,90012,mexican,0,0,$,4.5
3bXl_vqxAjjx5I8pymaWXg,King Donut,90007,"donuts, sandwiches",0,1,$,4
UYMv4UxmDxVE6Sv-tCc9eg,La Canada Taqueria,90019,mexican,0,0,$,3.5
fKlq6Qz2GKIcW_7Ash9IEg,El Tarasco Taco Truck,90017,"mexican, food stands",0,1,$,5
W3rJPwQLXTYxE-i7At20YA,Raspados Nayarit,90031,"desserts, coffee & tea, juice bars & smoothies",0,0,$,4.5
NZdb5Y1lP2C6hccAPZbfsw,World Cafe,91206,"persian/iranian, american (traditional)",1,1,$,5
ebgjUtNcEZZhOXiOhWMwZg,T & Y Bakery,90036,bakeries,0,0,$,3
k1A1VLRfaMact0hD8S-bIw,Subway,90038,"sandwiches, fast food",1,1,$,4
UjNqCuHG1fROmj2nzk8pow,Tony’s hot dogs in LA,90007,"food stands, hot dogs",0,0,$,5
0a0vxEXkuNRM6fdKm9Wr3g,Little China Restaurant,90068,chinese,1,1,$,3.5
qw_DbgoVvrOGiClW3d3KIg,Jersey Mike's Subs,90017,"sandwiches, fast food, delis",1,1,$,3.5
3neHtnvNrz5T0rTCvI-vRg,OnTmenu,90062,"desserts, halal, food trucks",0,0,$,4.5
-Z-Je-27YcpaLZTi76wYtg,Jin Chinese Kitchen,90006,chinese,1,1,$,4
z0zaCVA-p_5xTsyUZrmR0g,Republique,90036,"french, breakfast & brunch, cocktail bars",1,1,$$,4
MlmcOkwaNnxl3Zuk6HsPCQ,Slurpin' Ramen Bar - Los Angeles,90005,"ramen, noodles",1,1,$$,4.5
ohosmz6FXVAeoW5nUkYwng,Pine & Crane,90026,"taiwanese, chinese, bubble tea",0,1,$$,4.5
PI1TAMjFy1wO9OCiA-VWBA,Fixins Soul Kitchen - Los Angeles,90015,"soul food, comfort food, american (traditional)",0,0,$$,4.5
TkFEKhsCixPWlShULKvMdQ,Bottega Louie,90017,"italian, desserts, breakfast & brunch",0,1,$$,4
h1R2iKYdm2lwukzMJvJqDw,Hangari Kalguksu,90020,"korean, noodles",1,1,$$,4.5
DJek3FUewBzMc0gS-Gms9w,Morrison Atwater Village,90039,"gastropubs, burgers, salad",1,1,$$,4.5
ki5SNb4Lli6uOklz6BXXGw,Blu Jam Café,90046,"american (new), breakfast & brunch, sandwiches",1,1,$$,4
